809.271,433.515,1,-122.639,-29.2021,232,147,75,
826.656,538.785,2,54.8949,79.3148,31,177,253,
594.202,288.51,3,136.201,76.4787,19,135,54,
714.861,497.016,3,16.0643,-62.1897,120,108,49,
659.828,446.344,4,-57.6763,79.5234,226,176,211,
654.16,358.622,4,-46.5544,11.6375,70,175,38,
619.324,414.699,1,166.587,-0.866109,179,155,38,
643.287,399.692,2,-8.39093,-93.8279,176,26,68,
553.625,420.381,2,-126.849,70.5464,49,25,45,
623.803,449.206,2,-22.8017,18.7991,254,207,74,
613.358,372.595,1,63.8036,-46.0591,239,145,88,
640.017,453.481,3,-71.5805,-14.0448,33,104,253,
642.139,438.965,2,-76.7502,7.84966,56,132,25,
1055.32,588.138,3,-4.23269,35.2458,243,253,52,
613.984,542.587,2,-41.2384,33.2068,199,168,25,
755.003,359.13,3,180.07,-119.733,236,120,66,
523.321,450.584,1,-43.4015,-56.1367,155,158,18,
569.668,448.915,1,3.30601,-135.91,93,154,110,
1053.58,452.646,3,-33.5297,2.72874,207,77,172,
282.841,285.883,1,6.01202,20.8849,252,240,181,
-1594.78,688.569,4,-47.7602,29.3555,142,180,117,
856.17,420.601,1,49.1432,10.1163,131,130,50,
1111.3,369.56,3,3.93785,-35.2737,169,203,170,
888.966,388.468,4,-70.9403,-60.1077,221,23,68,
710.715,404.69,3,16.0058,-97.4101,178,121,181,
3238.5,107.434,4,74.6989,-27.2584,106,16,147,
585.461,517.543,3,-82.9198,76.9306,235,58,94,
604.91,407.783,3,-165.011,-30.5037,98,104,170,
603.027,295.161,1,31.1249,6.74981,74,240,156,
675.434,380.956,4,-15.278,95.6988,27,78,243,
681.147,347.428,1,-152.052,-63.7412,140,69,26,
638.103,308.838,3,130.545,104.538,180,106,219,
609.656,209.423,1,-52.8694,200.739,52,230,99,
9.9287,567.318,4,-21.7975,-21.2342,56,158,246,
639.265,383.891,2,-58.9747,-5.3883,105,163,88,
1101.77,303.446,3,42.0758,-8.48422,164,75,12,
627.731,442.04,2,-7.32985,14.1011,247,238,188,
60.2596,42.6259,3,101.545,14.0169,79,146,188,
492.027,379.521,3,-106.896,-34.15,53,92,87,
749.75,389.613,3,-5.69349,22.4746,195,105,70,
1062.91,-57.8794,4,-74.434,22.2726,162,248,80,
646.551,494.846,2,-30.8884,-127.434,156,90,151,
457.534,187.781,1,60.4934,188.869,244,6,254,
517.717,363.369,2,-16.4166,30.195,51,25,208,
645.597,304.794,1,-126.56,-258.756,62,43,8,
500.721,306.403,4,-81.7375,6.85547,155,14,61,
290.375,418.58,4,57.7878,-4.32584,199,208,106,
304.069,363.027,4,62.1132,-7.4062,218,140,185,
644.297,535.065,3,69.1131,36.5474,209,252,133,
855.215,378.882,2,-158.002,53.9939,141,110,88,
730.325,500.524,1,-147.698,-74.2158,224,2,243,
670.937,435.301,3,44.2031,-97.26,83,20,27,
655.299,259.894,3,28.447,-68.9442,104,17,190,
191.101,468.298,4,36.9914,-1.87531,145,4,31,
681.359,279.453,2,15.7298,7.41452,186,89,213,
847.413,558.406,2,-1.26298,31.8715,26,21,229,
709.592,452.226,2,114.196,-143.512,136,107,19,
544.855,473.756,1,111.2,-164.954,65,22,89,
727.446,327.856,2,11.5904,179.416,145,34,152,
538.71,546.285,4,47.42,14.8308,86,100,182,
699.416,410.245,3,-138.092,-62.0979,241,190,118,
652.729,394.203,3,38.9511,106.174,159,131,195,
567.27,336.766,3,-115.789,-25.2148,40,217,221,
737.519,353.967,3,171.341,64.8969,47,66,238,
480.822,478.75,1,48.9214,71.8078,108,183,45,
1094.67,460.921,3,34.8557,21.197,83,45,205,
711.195,287.533,4,-32.928,63.684,26,229,80,
394.49,317.367,1,22.4902,22.3076,251,112,74,
676.187,354.852,2,-69.6835,83.6009,214,238,175,
584.094,325.713,1,-155.753,-90.8235,140,118,241,
1038.96,455.451,3,-45.3341,-2.28728,147,52,207,
471.271,253.452,2,41.5337,7.78229,192,194,246,
520.486,395.71,1,-128.198,10.5652,171,172,122,
-571.877,-187.217,4,15.5982,-15.9161,174,254,218,
641.427,289.46,2,-97.116,-70.6835,177,72,100,
2506.15,766.036,4,36.4796,22.7234,239,45,56,
629.002,433.693,2,7.96099,14.8834,218,198,155,
546.59,233.771,4,3.91051,-72.3377,221,103,188,
574.521,392.411,2,43.8706,-57.3058,203,113,28,
1091.8,405.152,3,61.7215,-43.2301,55,12,52,
729.664,312.712,4,-8.70086,-37.4322,246,98,184,
898.291,351.969,3,-105.32,22.8114,189,37,98,
521.234,323.493,2,-59.9171,18.6555,245,111,236,
1097.23,452.899,3,10.0103,-4.73501,141,102,29,
-1765.21,234.694,4,-56.133,-22.0405,71,104,172,
517.567,396.271,3,-132.214,6.23248,245,165,80,
1098.29,452.523,3,35.7095,12.8156,254,65,23,
840.397,513.928,3,123.783,-64.2324,121,54,77,
863.617,487.212,4,136.329,69.0651,153,239,153,
742.028,544.532,1,-28.4228,171.016,193,88,21,
754.188,363.245,3,42.3211,-2.73684,167,56,71,
447.3,450.131,2,-134.442,1.5446,30,180,158,
720.436,283.931,1,-145.623,-130.001,53,228,156,
2669.89,526.301,4,36.6324,25.0655,216,44,138,
705.63,318.468,3,5.01595,-50.6722,109,215,109,
765.781,491.797,1,87.1822,-49.865,193,102,142,
475.453,306.425,1,-6.38625,91.3523,35,91,87,
671.319,365.772,1,131.144,-216.081,238,100,179,
1082.21,757.859,4,-1.32326,-12.8313,223,22,156,
543.704,371.857,3,44.7707,4.17027,7,253,74,
662.207,427.91,4,-73.0422,76.7537,84,187,99,
541.104,473.536,1,-71.5047,-103.88,15,172,103,
668.032,373.042,1,40.8718,-12.552,144,124,5,
728.959,392.789,3,2.72384,29.1595,186,209,227,
728.559,381.866,3,3.34673,29.101,39,93,45,
649.776,397.92,2,-65.7517,-9.83841,220,149,193,
317.788,406.951,4,72.4314,-12.1303,26,188,43,
345.171,626.944,3,53.2373,-78.7302,92,160,59,
697.095,482.188,4,-12.2615,14.5635,12,176,93,
874.536,450.745,2,-13.4229,8.88606,153,28,220,
614.895,421.38,4,-33.3358,-15.6309,116,42,24,
627.64,370.918,1,65.3538,88.7472,54,47,251,
677.924,421.592,1,-173.309,-24.9403,11,221,140,
628.983,381.681,2,69.6289,-29.8225,173,231,242,
740.203,632.742,1,110.48,167.325,147,199,36,
854.824,788.217,4,-91.5718,-55.5254,253,239,232,
712.017,416.649,1,59.1123,243.474,138,138,32,
-1187.88,835.645,4,-22.9875,26.6164,222,37,38,
470.44,297.677,1,12.1949,-67.1727,185,84,206,
627.087,310.092,2,145.212,100.559,244,239,3,
545.192,506.397,2,-3.69013,-18.716,222,127,77,
111.01,458.846,4,15.701,-5.60814,95,140,230,
437.478,468.078,1,-30.0738,-187.394,234,242,211,
668.709,537.63,2,-1.10979,58.9293,130,232,99,
1280.3,-149.999,4,-53.5224,8.33353,128,141,242,
524.63,388.107,1,-131.955,22.0806,87,96,50,
677.554,235.214,3,7.18565,-27.4663,76,17,52,
517.688,322.574,1,124.131,251.056,198,192,128,
297.155,472.423,3,61.0842,-90.7563,143,37,191,
624.058,452.359,2,-49.5059,51.7034,50,238,49,
633.934,505.316,2,-2.56954,103.745,66,29,97,
445.646,491.29,4,-107.521,8.99479,200,69,133,
459.241,462.939,2,52.1251,-39.9692,145,73,82,
709.703,485.995,2,-8.16643,176.96,5,232,41,
-172.028,74.9825,4,61.7056,2.39561,148,209,121,
624.156,432.154,3,113.213,-22.0913,73,218,146,
608.856,527.688,3,36.9448,-51.4359,121,88,1,
576.129,389.877,3,80.8536,-9.18502,55,43,71,
417.781,476.962,3,-24.0921,0.254624,237,249,72,
604.786,410.213,1,-259.01,72.1554,71,54,190,
245.323,550.705,2,-6.73027,26.6603,149,216,254,
565.339,401.82,2,-1.45514,26.3827,6,154,66,
395.333,315.209,2,15.6862,94.6361,54,26,108,
598.247,397.826,1,71.1352,-15.1008,82,254,245,
-110.788,27.2565,4,66.5938,-5.87554,40,75,87,
637.386,359.042,2,76.8037,24.9771,71,223,119,
795.292,437.064,3,-100.601,-62.9169,141,180,217,
726.669,394.443,2,42.702,-9.81169,169,212,234,
631.81,429.862,2,-1.43987,11.0744,146,190,46,
747.159,424.53,4,-12.7083,-75.3895,171,25,216,
783.981,468.392,3,-119.231,-33.6576,196,226,51,
641.433,408,2,159.909,-6.27054,31,23,225,
539.034,423.896,1,0.841223,-72.6557,215,72,98,
655.542,390.337,1,-223.954,-69.3496,153,31,167,
739.968,398.718,3,128.205,135.74,26,166,211,
725.228,453.059,3,15.624,-14.5187,168,67,251,
594.499,563.064,4,-7.01033,-89.1027,26,59,129,
654.838,494.107,3,-5.28928,4.75878,159,197,84,
498.378,296.396,2,97.0014,62.3144,49,100,40,
732.655,270.598,3,-11.0159,54.1486,196,81,250,
553.868,280.205,1,-87.2923,37.9446,55,28,25,
700.085,382.489,1,-112.724,-134.406,193,80,60,
530.686,305.216,1,-26.7979,-76.928,206,91,247,
1001.23,477.98,3,-59.1551,66.4021,157,119,158,
660.819,387.642,4,-40.9308,0.31716,249,183,50,
-22.9479,343.221,4,-16.9728,-10.5452,143,26,125,
684.803,393.547,1,30.5715,3.80219,49,64,126,
-1365.36,97.3853,4,-32.7822,-23.7726,215,117,145,
658.413,500.137,3,-3.34871,123.794,106,142,145,
825.095,229.102,1,-68.4829,94.9285,221,44,223,
413.712,497.233,1,13.8231,-90.1078,75,172,135,
346.915,403.258,4,71.2309,-4.86206,69,232,163,
755.454,600.865,1,49.5055,33.8111,220,191,160,
661.265,474.621,4,-43.086,66.738,68,235,217,
667.151,452.843,3,2.83565,-27.3638,209,244,45,
505.644,441.134,4,28.9545,-55.6981,105,41,106,
500.085,439.3,2,-79.8798,51.8865,201,211,184,
118.914,436.865,4,18.2729,-0.883104,111,167,128,
543.068,334.483,3,-94.4985,-7.77066,174,58,84,
608.368,424.479,2,-20.7365,74.6838,78,115,162,
979.614,316.298,3,97.3325,-23.2237,96,170,51,
695.291,319.219,3,-11.2132,-12.8013,229,37,151,
60.2406,159.285,4,80.0468,17.3511,3,55,26,
637.578,390.338,1,98.2094,-9.40501,129,235,97,
2609.12,548.166,4,38.6988,23.0286,50,202,192,
681.51,237.568,3,16.0391,-24.076,200,161,115,
279.792,646.636,4,-85.3393,34.0712,191,246,91,
551.994,409.627,3,61.9762,-45.5007,192,141,107,
627.018,471.572,4,-50.95,4.31725,44,33,56,
686.503,262.127,2,-60.4207,-0.411148,20,145,70,
816.131,578.74,2,6.60511,-6.88581,229,151,200,
759.442,441.249,1,-25.4369,224.503,195,230,131,
701.892,310.28,1,128.64,-11.1788,132,245,177,
1063.37,496.42,2,-63.9038,-32.8606,109,205,23,
683.152,423.083,1,169.812,-24.8348,112,172,68,
615.771,475.118,1,-57.6914,203.193,78,176,58,
586.385,401.966,2,14.1152,23.8939,66,249,210,
551.816,335.955,3,-22.8878,55.3836,121,213,139,
640.29,521.556,3,49.8359,86.4001,254,95,109,
759.875,425.974,3,-144.288,-54.6064,53,194,197,
627.045,479.375,4,-52.3447,18.4702,29,186,57,
697.185,352.188,3,169.799,90.1232,194,10,8,
737.422,228.408,2,-77.7784,31.9077,251,178,182,
698.917,459.011,1,-165.633,84.6813,226,74,100,
785.879,515.876,1,-93.5905,-42.2753,207,37,68,
319.653,173.247,2,4.10137,-25.2623,163,74,250,
738.705,529.08,4,46.2558,43.1575,218,162,41,
883.943,425.943,2,13.3247,-0.136231,231,143,229,
415.486,438.929,2,-82.4387,0.334186,110,5,201,
653.736,287.633,1,172.671,74.3597,158,49,143,
797.953,338.822,2,83.0803,-115.359,55,154,228,
679.076,431.367,1,35.3239,25.6768,128,26,228,
1088.98,330.412,3,63.3911,7.68269,247,207,190,
392.701,285.623,2,93.3047,-24.6371,34,155,153,
624.655,378.63,4,-41.7146,-0.395454,178,124,190,
539.05,464.295,3,157.422,-68.4358,194,154,13,
533.441,494.341,2,-32.3176,63.327,169,49,31,
338.731,398.156,3,125.35,62.618,244,72,99,
673.773,381.313,2,60.6662,-20.296,17,44,98,
598.042,521.653,3,-22.2563,105.455,111,17,197,
482.05,403.326,4,30.6874,-34.7119,189,103,224,
775.042,529.964,1,-82.1417,-210.224,62,224,130,
750.301,346.646,3,23.4957,-0.794587,228,240,93,
325.229,668.838,4,-84.1974,39.0346,193,167,11,
1813.75,-284.075,4,-10.6443,-20.3944,216,234,217,
614.63,414.531,4,-10.1422,-12.5301,132,205,178,
101.911,481.757,4,21.487,8.02927,219,149,121,
541.784,334.541,3,-76.8499,32.5288,195,75,166,
470.131,497.11,2,-130.773,45.1048,2,1,50,
547.715,349.791,2,-86.8555,-106.331,245,191,97,
665.533,569.781,2,-97.6261,60.3505,41,90,176,
671.466,354.871,3,-80.9184,-116.466,229,106,3,
818.86,349.864,3,-87.2392,78.3151,25,62,85,
186.961,445.766,4,35.6542,-6.33222,29,157,12,
1099.01,450.951,3,13.0766,-7.75794,196,120,178,
414.107,479.499,1,66.2052,-23.3003,223,8,67,
769.113,360.875,1,145.297,-107.522,42,226,136,
625.606,351.912,2,8.36896,-63.4397,42,159,162,
2319.6,-117.401,4,22.6832,-35.3935,15,210,121,
641.99,305.953,3,-27.1336,78.153,88,116,62,
727.259,424.48,1,145.935,18.7567,28,240,178,
434.52,419.774,2,19.644,-1.97732,195,184,14,
533.253,528.802,1,85.0955,97.9869,153,8,50,
407.259,654.598,3,-55.9377,26.9918,234,249,143,
547.164,295.841,4,-101.408,-8.60615,131,148,220,
560.651,399.244,1,47.6879,36.6292,82,45,179,
641.851,385.576,2,-61.2965,-7.03791,42,225,0,
745.321,42.5952,1,-8.24528,-2.46423,209,2,86,
686.061,405.923,1,65.7989,15.0453,199,237,115,
661.206,460.317,1,113.463,260.667,66,12,166,
513.442,347.401,2,-47.7944,26.7529,205,219,20,
603.552,464.051,2,-114.747,-50.0269,61,184,85,
325.83,472.645,1,86.371,45.4728,177,192,204,
742.949,338.539,4,0.77012,2.33216,45,131,237,
851.702,430.83,3,-117.777,-38.8799,44,214,101,
1104.46,332.725,3,11.2643,-32.5477,197,253,217,
-1716.5,601.774,4,-60.8231,33.0607,205,141,107,
690.839,538.5,1,-107.805,-29.0432,106,16,25,
632.489,319.294,2,-68.8486,63.8484,82,56,108,
649.911,347.516,2,-41.938,-13.7371,116,143,112,
421.44,498.737,2,79.0293,12.1939,61,165,207,
618.741,374.402,1,66.345,-37.3202,170,106,41,
638.651,325.813,2,-85.2186,123.242,203,86,66,
1080.39,340.26,3,53.7577,29.3174,104,17,211,
644.44,407.362,3,115.917,10.0783,209,54,30,
637.902,340.541,2,7.90736,-27.4487,102,60,198,
82.1959,807.291,4,-38.8725,33.1293,116,184,116,
783.272,428.576,1,81.8381,-72.5108,161,232,199,
692.947,425.415,1,48.5116,25.249,212,222,14,
657.927,367.833,2,78.4221,30.0347,199,127,73,
1096.01,454.487,3,48.8009,20.0901,166,19,86,
680.032,566.593,2,55.3887,76.1587,106,15,36,
452.059,392.412,3,-52.9275,-8.17955,122,187,197,
2538.38,-310.222,4,33.2107,-33.6341,63,96,247,
-951.628,749.309,4,-11.9994,22.3744,80,179,152,
586.263,239.36,4,47.5562,-34.418,247,241,29,
581.515,186.955,3,-39.3519,28.4366,99,76,80,
1077.82,558.666,3,28.422,4.68701,165,170,76,
653.748,232.809,3,-42.9718,-26.2564,204,203,61,
543.373,384.785,1,-184.791,-195.373,36,182,219,
688.889,258.004,2,-61.161,-20.2614,173,158,114,
721.936,326.891,3,33.828,-39.9999,85,236,127,
742.838,448.286,2,-59.8712,-125.712,121,37,160,
477.323,508.955,2,-95.8284,91.0028,105,240,150,
697.682,392.419,2,65.8786,-47.1585,1,76,62,
652.879,406.774,3,-13.1343,-6.38169,45,38,119,
470.872,349.597,4,104.304,-21.7463,23,121,241,
667.256,275.18,2,-100.789,79.9069,238,59,176,
398.696,245.86,2,-44.5682,-95.899,13,156,89,
710.1,401.306,2,77.0935,-2.61462,113,98,9,
443.693,200.432,2,-26.7896,-89.23,103,234,8,
595.222,390.921,3,85.0266,-27.916,6,208,91,
666.258,578.187,1,-141.948,58.2355,163,7,157,
684.488,317.369,4,20.3533,83.209,201,80,45,
207.85,358.241,4,41.4928,-16.7044,236,96,74,
838.545,370.112,2,-171.658,24.291,157,91,27,
1094.14,642.585,4,-40.8223,-20.266,205,42,248,
598.068,445.183,3,54.6195,-80.9393,44,63,141,
646.86,248.327,3,-52.2833,25.3471,179,148,169,
609.956,369.887,1,-203.476,-102.883,31,185,228,
737.452,332.577,3,26.0673,-13.2385,23,67,64,
725.379,413.859,2,44.513,36.3964,140,97,147,
294.413,355.046,4,59.9195,-12.4071,216,248,65,
541.342,646.645,1,-148.362,41.8359,82,246,84,
147.184,306.961,4,19.3788,3.39995,207,159,33,
555.48,403.501,2,31.2852,-60.83,67,123,95,
156.619,943.871,3,-10.7954,15.9193,14,119,143,
554.246,292.875,1,-24.6635,-2.97872,246,46,176,
605.237,158.531,2,87.5181,56.5328,94,142,240,
2719.14,648.712,4,40.1564,24.0693,99,106,111,
485.488,303.254,3,161.469,15.615,141,187,99,
53.247,40.2123,4,74.0573,-0.509937,133,223,50,
731.175,550.109,1,52.2185,49.9676,2,212,128,
627.474,273.619,1,-107.596,-100.615,231,197,208,
617.432,236.197,2,-60.674,38.084,85,246,188,
624.437,593.232,2,78.832,-87.2916,222,204,164,
470.748,492.818,3,-60.4367,15.3252,153,189,218,
724.176,345.332,1,-166.882,96.6229,122,124,40,
987.262,389.589,3,98.0212,-47.064,196,9,184,
530.47,338.533,3,-31.437,9.77795,190,201,232,
-1230.02,646.835,4,-23.8391,28.074,199,65,159,
1101.25,366.767,3,18.9215,20.2499,80,176,134,
794.107,496.65,3,-132.283,-36.3609,48,38,39,
345.877,430.758,4,70.5806,-7.28577,224,143,242,
662.374,533.287,2,-14.2039,-4.06991,151,122,77,
698.278,665.152,4,18.2661,-41.6498,1,18,247,
1194.09,403.519,4,95.4243,19.5945,27,197,27,
702.622,315.366,4,-37.3759,77.0533,236,90,144,
1072.17,557.962,3,50.2607,13.7813,159,181,155,
430.423,405.346,2,-122.285,11.4317,228,239,102,
815.592,337.292,4,-13.5443,33.5131,88,21,22,
818.783,580.667,2,14.5538,4.85778,85,57,164,
149.627,384.207,4,23.806,5.32758,103,236,51,
599.025,259.664,1,-88.5194,-95.2943,218,104,127,
677.756,328.027,4,22.2443,86.6801,30,118,174,
832.339,402,2,-77.8187,-12.53,110,12,208,
573.536,470.442,2,-78.0524,-51.897,14,141,193,
-33.128,412.17,4,-36.7342,-19.1006,180,242,125,
-1471.55,645.243,4,-39.5768,27.3163,28,140,135,
608.088,416.866,1,-289.428,5.89918,30,114,197,
762.546,354.705,1,-145.849,83.6449,36,5,222,
400.913,240.031,2,86.1712,13.6561,248,126,237,
494.857,326.946,3,69.9472,39.3,218,23,244,
670.131,315.524,3,-31.9697,-35.4553,177,200,35,
123.372,702.606,4,-58.9473,45.8973,139,63,86,
688.328,334.268,4,-44.7567,4.44786,230,191,50,
1101.64,323.548,3,23.9113,6.36357,103,4,76,
286.505,455.523,4,57.3143,-1.13031,11,5,245,
699.926,317.164,1,-236.052,82.3121,51,47,11,
711.906,335.296,4,26.9043,-65.636,21,44,45,
284.252,-5.98072,4,-44.4391,-41.3965,232,111,194,
812.681,167.835,4,42.1257,88.1733,202,27,56,
750.665,413.295,4,-4.12,-75.9716,97,214,90,
739.302,541.278,2,69.1348,-32.9505,71,73,150,
1059.31,473.497,3,-30.0199,-20.5095,244,174,204,
997.822,562.942,3,69.8716,47.4807,23,0,51,
677.888,451.797,3,69.3067,57.6533,182,201,174,
657.876,380.932,1,53.0323,-9.25558,0,75,245,
545.743,370.268,3,-136.61,7.86958,32,104,186,
497.425,500.006,1,131.59,-38.8026,128,106,131,
720.627,338.784,1,-119.751,100.888,107,226,65,
388.289,500.979,3,90.3559,-102.992,187,178,171,
-88.3359,-2.0327,4,67.8313,-16.4192,186,176,224,
793.42,477.849,4,-41.977,-21.5805,210,81,177,
995.506,353.195,2,-102.333,-1.60053,188,137,28,
134.974,234.825,4,17.1537,22.1411,202,188,213,
549.384,222.349,1,27.4808,20.7688,131,234,165,
772.358,378.361,3,165.379,-69.3894,135,4,86,
1054.29,595.521,3,3.58838,34.4546,111,114,102,
654.384,344.893,2,-25.6642,133.011,10,43,37,
570.343,216.483,1,128.564,-8.75861,27,68,220,
474.358,282.845,2,99.5619,20.5173,110,237,22,
627.698,415.424,2,16.6939,20.6473,67,171,246,
477.662,387.207,4,-67.5697,-11.1871,93,15,104,
641.047,405.034,2,158.39,-40.7564,55,224,121,
625.284,416.193,3,-28.6669,-21.804,103,62,228,
525.139,445.452,1,-34.3845,-60.7898,221,86,177,
650.967,347.199,2,-17.7059,-60.7471,221,104,130,
657.958,412.254,1,46.4078,89.5998,236,120,44,
485.018,283.658,1,-100.499,-234.002,115,91,102,
651.891,384.929,2,-118.634,-121.903,42,183,7,
666.795,391.052,1,90.9876,-29.7576,252,135,70,
436.774,371.224,1,-92.5858,-167.167,15,52,231,
615.991,415.538,4,-36.7425,-14.8268,24,245,115,
706.068,562.753,3,18.6427,42.4421,123,118,76,
-747.578,72.563,4,9.08444,-26.9981,173,216,222,
433.285,496.094,3,-36.2229,33.1183,205,154,81,
468.474,322.457,4,-54.4589,18.2333,21,65,118,
632.103,343.208,4,-61.5655,-21.9026,108,63,120,
1103.49,345.466,3,26.0967,14.1688,253,106,198,
549.606,382.893,2,-139.153,55.6526,122,13,30,
651.073,429.37,3,194.105,-121.676,181,147,3,
253.915,369.264,4,37.4885,51.4713,158,177,10,
521.721,512.743,1,42.3729,-88.6175,242,203,10,
444.182,354.311,2,20.9697,-79.1958,19,192,230,
615.625,394.866,4,-10.6971,-8.27814,217,40,130,
524.049,353.746,1,-124.486,17.1906,185,198,230,
978.911,319.264,3,98.756,-17.165,91,183,176,
1028.8,387.871,2,-91.2279,-15.2264,96,214,196,
742.856,428.28,3,-11.7842,3.00008,22,149,233,
663.032,557.944,2,132.968,24.59,219,180,198,
190.943,1010.14,3,-11.2648,37.0081,173,206,1,
700.399,492.566,3,30.8172,36.1616,196,64,144,
747.292,515.994,4,-2.81388,-42.3089,13,158,232,
718.936,202.27,1,-61.8006,56.5448,253,198,101,
749.157,332.879,1,86.3119,60.7574,228,89,126,
732.358,633.882,1,113.096,166.926,137,69,175,
822.437,344.628,3,148.523,-49.0274,13,160,90,
13.6493,589.061,4,-48.1399,-10.5201,115,232,212,
699.614,371.851,4,-67.2781,80.1158,189,33,184,
693.779,404.888,2,-24.6808,-85.9425,91,130,224,
602.503,219.406,1,-131.17,50.7556,154,104,161,
474.527,520.983,4,-22.1588,-30.2532,29,152,175,
716.811,396.112,3,-1.54236,27.3944,113,2,113,
257.029,273.912,2,14.6467,-33.8392,59,122,198,
632.296,458.162,3,-25.9689,-24.5719,194,73,27,
570.258,388.751,3,63.2221,52.8025,198,54,50,
742.398,588.101,4,7.07442,-81.4816,178,5,214,
734.577,417.844,3,-158.367,-16.5458,130,14,7,
666.75,345.862,4,-69.5003,-45.9727,175,29,246,
705.796,365.64,3,181.782,-62.1797,84,204,53,
822.566,532.228,3,-15.6074,-49.528,200,69,78,
625.055,444.002,2,-65.1971,15.667,181,4,192,
1084.15,529.762,3,11.3876,-8.95041,76,121,204,
746.845,304.165,2,-128.518,32.4029,233,147,47,
682.357,562.165,3,6.74607,8.52792,191,157,24,
1012.21,461.694,3,-58.6717,4.2372,200,66,43,
551.17,305.62,2,12.3055,11.1447,72,247,223,
318.431,228.477,2,32.9526,-48.328,60,29,196,
483.873,421.975,2,-69.8258,36.9023,39,132,225,
686.045,214.402,1,134.695,12.1661,254,92,137,
671.89,361.545,3,19.9522,108.403,85,202,85,
670.553,316.39,3,-30.1639,-24.4854,140,64,221,
728.209,284.038,3,-15.5564,65.4566,22,203,93,
